Group,Course Name,Course Code
Electrical Engineering and Computer Science,Discrete Mathematics,EECS 203
Electrical Engineering and Computer Science,Introduction to Electronic Circuits,EECS 215
Electrical Engineering and Computer Science,Introduction to Signals and Systems,EECS 216
Electrical Engineering and Computer Science,Electromagnetics 1,EECS 230
Electrical Engineering and Computer Science,Electronic Sensing Systems,EECS 250
Electrical Engineering and Computer Science,Introduction to Logic Design,EECS 270
Electrical Engineering and Computer Science,Programming and Introductory Data Structures,EECS 280
Electrical Engineering and Computer Science,Data Structures and Algorithms,EECS 281
Electrical Engineering and Computer Science,Information Systems Design and Programming,EECS 282
Electrical Engineering and Computer Science,A Programming Language or Computer System,EECS 285
Electrical Engineering and Computer Science,Probabilitics Methods in Engineering,EECS 301
Electrical Engineering and Computer Science,Analog Circuits,EECS 311
Electrical Engineering and Computer Science,Digital Integrated Circuits,EECS 312
Electrical Engineering and Computer Science,"Electrical Circuits, Systems and Applications",EECS 314
Electrical Engineering and Computer Science,Introduction to Semiconductor Devices,EECS 320
Electrical Engineering and Computer Science,Electromagnetics 2,EECS 330
Electrical Engineering and Computer Science,Principles of Optics,EECS 334
Electrical Engineering and Computer Science,Introduction to Digital Signal Processing,EECS 351
Electrical Engineering and Computer Science,Introduction to Computer Organization,EECS 370
Electrical Engineering and Computer Science,Design of Microprocessor Based Systems,EECS 373
Electrical Engineering and Computer Science,Foundations of Computer Science,EECS 376
Electrical Engineering and Computer Science,Object Oriented and Advanced Programming,EECS 381
Electrical Engineering and Computer Science,Internet-Scale Computing,EECS 382
Electrical Engineering and Computer Science,Introduction to Computer Security,EECS 388
Electrical Engineering and Computer Science,Special Topics,EECS 398
Electrical Engineering and Computer Science,Directed Study,EECS 399
Electrical Engineering and Computer Science,Computer Programming for Scientists and Engineers,EECS 402
Electrical Engineering and Computer Science,High-Tech Entrepreneurship,EECS 406
Electrical Engineering and Computer Science,Patent Fundamentals for Engineers,EECS 410/ENGR 410
Electrical Engineering and Computer Science,Microwave Circuits 1,EECS 411
Electrical Engineering and Computer Science,Monolithic Amplifier Circuits,EECS 413
Electrical Engineering and Computer Science,Introduction to MEMS,EECS 414
Electrical Engineering and Computer Science,Electrical Biophysics,EECS 417
Electrical Engineering and Computer Science,Power Electronics,EECS 418
Electrical Engineering and Computer Science,Electric Machinery and Drives,EECS 419
Electrical Engineering and Computer Science,Properties of Transistors,EECS 421
Electrical Engineering and Computer Science,Solid-State Device Laboratory,EECS 423
Electrical Engineering and Computer Science,Integrated Microsystems Laboratory,EECS 425
Electrical Engineering and Computer Science,VLSI Design 1,EECS 427
Electrical Engineering and Computer Science,Semiconductor Optoelectronic Devices,EECS 429
Electrical Engineering and Computer Science,Radiowave Propagation and Link Design,EECS 430
Electrical Engineering and Computer Science,Principles of Photonics,EECS 434
Electrical Engineering and Computer Science,Fourier Optics,EECS 435
Electrical Engineering and Computer Science,Advanced Lasers and Optics Laboratory,EECS 438
Electrical Engineering and Computer Science,Mobile App Development for Entrepreneurs,EECS 441
Electrical Engineering and Computer Science,Computer Vision,EECS 442
Electrical Engineering and Computer Science,Senior Thesis,EECS 443
Electrical Engineering and Computer Science,Introduction to Machine Learning,EECS 445
Electrical Engineering and Computer Science,Digital Signal Processing Design Laboratory,EECS 452
Electrical Engineering and Computer Science,"Applied Matrix Algorithms for Signal Processing, Data Analysis and Machine Learning",EECS 453
Electrical Engineering and Computer Science,Digital Communication Signals and Systems,EECS 455
Electrical Engineering and Computer Science,Biomedical Instrumentation and Design,EECS 458
Electrical Engineering and Computer Science,Control Systems Analysis and Design,EECS 460
Electrical Engineering and Computer Science,Embedded Control Systems,EECS 461
Electrical Engineering and Computer Science,Power Systems Design and Operation,EECS 463
Electrical Engineering and Computer Science,Autonomous Robotics,EECS 467
Electrical Engineering and Computer Science,Computer Architecture,EECS 470
Electrical Engineering and Computer Science,Advanced Embedded Systems,EECS 473
Electrical Engineering and Computer Science,Introduction to Cryptography,EECS 475
Electrical Engineering and Computer Science,Introduction to Algorithms,EECS 477
Electrical Engineering and Computer Science,Logic Circuit Synthesis and Optimization,EECS 478
Electrical Engineering and Computer Science,Logic and Formal Verification,EECS 480
Electrical Engineering and Computer Science,Software Engineering,EECS 481
Electrical Engineering and Computer Science,Introduction to Operating Systems,EECS 482
Electrical Engineering and Computer Science,Compiler Construction,EECS 483
Electrical Engineering and Computer Science,Database Management Systems,EECS 484
Electrical Engineering and Computer Science,Web Database and Information Systems,EECS 485
Electrical Engineering and Computer Science,Informational Retrieval and Web Search,EECS 486
Electrical Engineering and Computer Science,Interactive Computer Graphics,EECS 487
Electrical Engineering and Computer Science,Computer Networks,EECS 489
Electrical Engineering and Computer Science,Programming Languages,EECS 490
Electrical Engineering and Computer Science,Introduction to Artificial Intelligence,EECS 492
Electrical Engineering and Computer Science,User Interface Development,EECS 493
Electrical Engineering and Computer Science,Computer Game Design and Developmnet,EECS 494
Electrical Engineering and Computer Science,Major Design Experience Professionalism,EECS 496
Electrical Engineering and Computer Science,EECS Major Design Projects,EECS 497
Electrical Engineering and Computer Science,Special Topics,EECS 498
Electrical Engineering and Computer Science,Directed Study,EECS 499
Electrical Engineering and Computer Science,Tutorial Lectures Series in Systems Science,EECS 500
Electrical Engineering and Computer Science,Probability and Random Processes,EECS 501
Electrical Engineering and Computer Science,Stochastic Processes,EECS 502
Electrical Engineering and Computer Science,Introduction to Numerical Electromagnetics,EECS 503
Electrical Engineering and Computer Science,Foundations of Computer Vision,EECS 504
Electrical Engineering and Computer Science,BioMEMS,EECS 509
Electrical Engineering and Computer Science,RF MEMS ,EECS 510
Electrical Engineering and Computer Science,Integrated Analog/Digital Interface Circuits,EECS 511
Electrical Engineering and Computer Science,Amrphous and Microcrystalline Semiconductor Thin Film Devices,EECS 512
Electrical Engineering and Computer Science,Flat Panel Displays,EECS 513
Electrical Engineering and Computer Science,Advanced MEMS Devices and Technologies,EECS 514
Electrical Engineering and Computer Science,Integrated Microsystems,EECS 515
Electrical Engineering and Computer Science,Medical Imaging Systems,EECS 516
Electrical Engineering and Computer Science,Physical Processes in Plasmas,EECS 517
Electrical Engineering and Computer Science,Magnetosphere and Solar Wind,EECS 518
Electrical Engineering and Computer Science,Plasma Generation and Diagnostics Laboratory,EECS 519
Electrical Engineering and Computer Science,Solid State Devices,EECS 521
Electrical Engineering and Computer Science,Analog Integrated Circuits,EECS 522
Electrical Engineering and Computer Science,Digital Integrated Technology,EECS 523
Electrical Engineering and Computer Science,Advanced Solid State Microwave Circuits,EECS 525
Electrical Engineering and Computer Science,Plasmonics,EECS 526
Electrical Engineering and Computer Science,Layout Synthesis and Optimization,EECS 527
Electrical Engineering and Computer Science,Principles of Microelectronics Process Technology,EECS 528
Electrical Engineering and Computer Science,Semiconductor Lasers and LEDs,EECS 529
Electrical Engineering and Computer Science,Electromagnetic Theory 1,EECS 530
Electrical Engineering and Computer Science,Antenna Theory and Design,EECS 531
Electrical Engineering and Computer Science,Microwave Remote Sensing 1: Radiometry,EECS 532
Electrical Engineering and Computer Science,Microwave Measurements Laboratory,EECS 533
Electrical Engineering and Computer Science,Design and Characterization of Microwave Devices and Monolithic Circuits,EECS 534
Electrical Engineering and Computer Science,Optical Information Processing,EECS 535
Electrical Engineering and Computer Science,Classical Statistical Optics,EECS 536
Electrical Engineering and Computer Science,Classical Optics,EECS 537
Electrical Engineering and Computer Science,Optical Waves in Crystals,EECS 538
Electrical Engineering and Computer Science,Lasers ,EECS 539
Electrical Engineering and Computer Science,Applied Quantum Mechanics 1,EECS 540
Electrical Engineering and Computer Science,Applied Quantum Mechanics 2,EECS 541
Electrical Engineering and Computer Science,Advanced Topics in Computer Vision,EECS 542
Electrical Engineering and Computer Science,Knowledge-Based Systems,EECS 543
Electrical Engineering and Computer Science,Machine Learning,EECS 545
Electrical Engineering and Computer Science,Ultrafast Optics,EECS 546
Electrical Engineering and Computer Science,Electronic Commerce,EECS 547
Electrical Engineering and Computer Science,Information Visualization,EECS 548
Electrical Engineering and Computer Science,Information Retrieval,EECS 549
Electrical Engineering and Computer Science,Information Theory,EECS 550
Electrical Engineering and Computer Science,"Matrix Methods for Signaling Processing, Stata Analysis and Machine Learning",EECS 551
Electrical Engineering and Computer Science,Fiber Optics: Internet to Biomedical Applications,EECS 552
Electrical Engineering and Computer Science,Theory and Practice of Data Compression,EECS 553
Electrical Engineering and Computer Science,Introduction to Digial Communication and Coding,EECS 554
Electrical Engineering and Computer Science,Digital Communication Theory,EECS 555
Electrical Engineering and Computer Science,Image Processing ,EECS 556
Electrical Engineering and Computer Science,Communication Networks,EECS 557
Electrical Engineering and Computer Science,Stochastic Control,EECS 558
Electrical Engineering and Computer Science,Advanced Signal Processing,EECS 559
Electrical Engineering and Computer Science,Linear Systems Theory,EECS 560
Electrical Engineering and Computer Science,Design of Digital Control Systems,EECS 561
Electrical Engineering and Computer Science,Nonlinear Systems and Control,EECS 562
Electrical Engineering and Computer Science,"Estimation, Filtering and Detection",EECS 564
Electrical Engineering and Computer Science,Linear Feedback Control Systems,EECS 565
Electrical Engineering and Computer Science,Discrete Even Systems,EECS 566
Electrical Engineering and Computer Science,Robot Kinematics and Dynamics,EECS 567
Electrical Engineering and Computer Science,Mobile Robotics: Methods and Algrothims,EECS 568
Electrical Engineering and Computer Science,Production Systems Engineering,EECS 569
Electrical Engineering and Computer Science,Parallel Computer Architecture,EECS 570
Electrical Engineering and Computer Science,Principles of Real-Time Computing,EECS 571
Electrical Engineering and Computer Science,Microarchitecture,EECS 573
Electrical Engineering and Computer Science,Computational Complexity,EECS 574
Electrical Engineering and Computer Science,Advanced Cryptography,EECS 575
Electrical Engineering and Computer Science,Correct Operation for Processors and Embedded Systems,EECS 578
Electrical Engineering and Computer Science,Digital System Testing,EECS 579
Electrical Engineering and Computer Science,Advanced Computer Graphics,EECS 580
Electrical Engineering and Computer Science,Software Engineering Tools,EECS 581
Electrical Engineering and Computer Science,Advanced Operating Systems,EECS 582
Electrical Engineering and Computer Science,Advanced Compliers,EECS 583
Electrical Engineering and Computer Science,Advanced Database Systems,EECS 584
Electrical Engineering and Computer Science,Design and Analysis of Algorithms,EECS 586
Electrical Engineering and Computer Science,Parallel Computing,EECS 587
Electrical Engineering and Computer Science,Computer and Network Security,EECS 588
Electrical Engineering and Computer Science,Advanced Computer Networks,EECS 589
Electrical Engineering and Computer Science,Advanced Programming Languages,EECS 590
Electrical Engineering and Computer Science,Distributed Systems,EECS 591
Electrical Engineering and Computer Science,Foundations of Artificial Intelligence,EECS 592
Electrical Engineering and Computer Science,Introduction to Adaptive Systems,EECS 594
Electrical Engineering and Computer Science,Natural Language Processing,EECS 595
Electrical Engineering and Computer Science,Master of Engineering Team Project,EECS 596
Electrical Engineering and Computer Science,Language and Information,EECS 597
Electrical Engineering and Computer Science,Special Topics in Electrical Engineering and Computer Science,EECS 598
Electrical Engineering and Computer Science,Function Space Methods in System Theory,EECS 600
Electrical Engineering and Computer Science,Electronic and Optical Properties of Semiconductors,EECS 620
Electrical Engineering and Computer Science,VLSI Design 2,EECS 627
Electrical Engineering and Computer Science,Advanced High Performance VLSI Design,EECS 628
Electrical Engineering and Computer Science,Electromagnetic Scattering,EECS 631
Electrical Engineering and Computer Science,Microwave Remote Sensing 2- Radar,EECS 632
Electrical Engineering and Computer Science,Numerical Methods in Electromagnetics,EECS 633
Electrical Engineering and Computer Science,Nonlinear Optics,EECS 634
Electrical Engineering and Computer Science,Quantum Theory of Light,EECS 638
Electrical Engineering and Computer Science,Theory of Neural Computation,EECS 643
Electrical Engineering and Computer Science,Computational Modeling of Cognition,EECS 644
Electrical Engineering and Computer Science,Channel Coding Theory,EECS 650
Electrical Engineering and Computer Science,Adaptive Signal Processing,EECS 659
Electrical Engineering and Computer Science,Advanced Nonlinear Control,EECS 662
Electrical Engineering and Computer Science,Special Topics in Computer Architecture,EECS 670
Electrical Engineering and Computer Science,Special Topics in Theoretical Computer Science,EECS 674
Electrical Engineering and Computer Science,Special Topics in Databases,EECS 684
Electrical Engineering and Computer Science,Mobile Computing,EECS 691
Electrical Engineering and Computer Science,Advanced Artificial Intelligence,EECS 692
Electrical Engineering and Computer Science,Neural Models and Psychological Processes,EECS 695/PSYCH 740
Electrical Engineering and Computer Science,Master's Thesis,EECS 698
Electrical Engineering and Computer Science,Research Work in Electrical Engineering and Computer Science,EECS 699
Engineering,Introduction to Engineering,ENGR 100
Engineering,Introduction to Computers and Programming,ENGR 101
Engineering,Design Your Engineering Experience,ENGR 110
Engineering,Accelerated Introduction to Computers and Programming,ENGR 151
Engineering,Special Topics in Engineering,ENGR 190
Engineering,Outreach Internship,ENGR 196
Engineering,Introductory Multidisciplinary Engineering Engineering Project,ENGR 255
Engineering,Peer Mentorship in Engineering Design,ENGR 256
Engineering,Engineering Across Cultures,ENGR 260
Engineering,Undergraduate Research,ENGR 280
Engineering,Special Topics in Engineering,ENGR 290
Engineering,Introduction to Design Processes,ENGR 345
Engineering,International Laboratory Experience for Engineers,ENGR 350
Engineering,Engineering Design Practice,ENGR 354
Engineering,Intermediate Multidiscipplinary Engineering Project,ENGR 355
Engineering,Numerical Methods for Engineers and Scientists,ENGR 371
Engineering,Special Topics Engineering,ENGR 390
Engineering,Engineering Cooperative Education,ENGR 400
Engineering,Scientific Visualization,ENGR 403
Engineering,Problem Solving and Troubleshooting in the Workplace,ENGR 405
Engineering,High-tech Entrprensurship ,ENGR 406
Engineering,Patent Fundamentals for Engineers,ENGR 410
Engineering,Multidiciplinary Design,ENGR 450
Engineering,Advanced Multidisciplinary Engineering Project,ENGR 455
Engineering,Mentorship-Leadership in Multidisciplinary Design,ENGR 456
Engineering,Global Synthesis Project,ENGR 480
Engineering,Special Topics Engineering,ENGR 490
Engineering,Entrepreneurial Business Fundamentals for Engineers & Scientists,ENGR 520
Engineering,Clean Tech Entrpreneurship,ENGR 521
Engineering,Business of Biology,ENGR 523/ BA 518
Engineering,Teaching Engineering,ENGR 580
Engineering,International Experience in Engineering,ENGR 590
Engineering,Special Topics Engineering,ENGR 599
Engineering,Engineering Practicum Projects,ENGR 600
Accounting,Internediate Financial Accounting,ACC 312
Accounting,Managerial Accounting,ACC 301
Accounting,Managing the Maize and Blue Funf,ACC 335/336/725
Accounting,Independent Study Project,ACC 399
Accounting,Princiles of Financial Accounting,ACC 501/502/591
Accounting,Management Accounting,ACC 552/593
Accounting,Managing the Maize and Blue Fund as a Senior Analyst,ACC 338/728
Accounting,Principles of Managerial Accounting,ACC 551
Accounting,Financial Accounting ,ACC 300
Accounting,Financial Statement Analysis,ACC 318
Accounting,Federal Taxation and Managerial Decisions,ACC 317/560
Accounting,Cost Accounting,ACC 315
Accounting,Acounting Principles,ACC 471
Accounting,Corporate Financial Research and Reporting,ACC 555
Accounting,Corporate Financial Reporting,ACC 564
Accounting,Evaluating Financial Performance,ACC 557
Accounting,Federal Taxation 1,ACC 561
Accounting,Federal Taxation 2,ACC 620
Accounting,Financial Communication and Investor Relations,ACC 618
Accounting,Financial Instruments and Structured Finance,ACC 565
Accounting,Cost Management Systems,ACC 650
Accounting,Auditing and Assurance,ACC 630
Accounting,Advanced Financial Accounting,ACC 624
Accounting,Advanced Management Accounting,ACC 640
Accounting,Accounting Information System Design,ACC 601
Accounting,Cost Measurement & Control,ACC 558
Accounting,Financial Statement Analysis 1,ACC 711
Accounting,Financial Statement Analysis 2,ACC 713
Business Administration,Accelerating Your Management Consulting Skills,BA 635
Business Administration,Action Learning Project,BA 453
Business Administration,Advanced Business French,BA 415
Business Administration,American Business History,BA 476
Business Administration,Business Strategies for the Base of the Pyramid,BA 612
Business Administration,Business Thought and Action,BA 200
Business Administration,Development Seminar ,BA 101
Business Administration,Doing Business in German,BA 499
Business Administration,Independent Study Project,BA 399/750
Business Administration,International Business Immersion,BA 685
Business Administration,Map 1,BA 591
Business Administration,MM-SJTU Cable Prof,BA 557
Business Administration,Multidisciplinary Action Projects- MAP,BA 553
Business Administration,World of Business,BA 100
Economics,Principles of Economics 1,ECON 101
Economics,Principles of Economics 2,ECON 102
Economics,Introductory Microeconomics Workshop,ECON 108
Economics,Intermediate Microeconomics Workshop,ECON 208
Economics,Introduction to Statistics and Econometrics 2,ECON 251
Economics,Money and Banking,ECON 310
Economics,Survey of Labor Economics,ECON 320
Economics,Economics and Gender,ECON 323
Economics,Economics of Education,ECON 325
Economics,International Economics,ECON 340
Economics,Environmental and Resource Economics,ECON 370
Economics,Intermediate Microeconomic Theory,ECON 401
Economics,Intermediate Macroeconomic Theory,ECON 402
Economics,Game Theory,ECON 409
Economics,Topics in Microeconomics,ECON 412
Economics,The Structure of Labor Markets,ECON 422
Economics,Industrial Organization and Performance,ECON 431
Economics,International Trade Theory,ECON 441
Economics,International Finanace,ECON 442
Economics,Intermediate Introduction to Statistics and Econometrics 1,ECON 451
Economics,Intermediate Introduction to Statistics and Econometrics 2,ECON 452
Economics,Economics of Population,ECON 466
Economics,Law and Economics,ECON 485
Economics,Topics in Microeconomics,ECON 490
Economics,The History of the American Economy,ECON 491
Economics,Seminar in Economics,ECON 495
Economics,Independent Research ,ECON 498/ 499
Economics,Quantitative Methods,ECON 500
Economics,Microeconomic Theory,ECON 501
Economics,Probability and Mathematical Statistics ,ECON 503
Economics,International Trade Policy,ECON 541
Economics,Math for Economists,ECON 600
Economics,Microeconomic Theory 1,ECON 601
Economics,Microeconomic Theory 3,ECON 603
Economics,Macroeconomic Theory 1,ECON 605
Economics,Stabilization Policy,ECON 611
Economics,Game Theory,ECON 617
Economics,Labor Economics 1,ECON 621
Economics,Industrial Organization and Public Policy,ECON 631
Economics,International Trade Theory,ECON 641
Economics,Emperical Asset Pricing,ECON 651
Economics,Topics in World Economic History 1,ECON 663
Economics,Ecenomic Development of Undeveloped Countries,ECON 665
Economics,Econometric Analysis 1,ECON 671
Economics,Applied Microeconometrics,ECON 675
Economics,Advanced Econometrics 1,ECON 678
Economics,Government Expenditures ,ECON 683
Economics,Introduction to Economic Research 1,ECON 696
Economics,Research,ECON 700
